id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1839759,1851292,1,1.442695041,0.142857143,12,0.5,1,2,1
1840623,1935477,2,0.834064783,0.2,35,0.181818182,0.5,3,0
1842805,1923184,1,0.417032391,0.1,30,0.090909091,0.5,4,0
1843063,1926442,1,0.558110627,0.2,9,0.166666667,0.5,2,0
1843063,1926447,1,0.558110627,0.2,9,0.166666667,0.5,0,0
1843339,1855800,2,0.834064783,0.2,36,0.181818182,0.5,0,0
1843339,1909991,2,0.834064783,0.2,36,0.181818182,0.5,1,0
1843490,1884434,1,0.513898342,0.083333333,30,0.142857143,0.5,2,0
1843490,1899470,1,0.455119613,0.083333333,30,0.111111111,0.5,2,0
1843490,1943543,1,0.513898342,0.083333333,30,0.142857143,0.5,3,0
1843497,1848459,1,0.434294482,0.083333333,42,0.1,0.5,2,0
1843497,1899470,0,0,0,21,0,0.333333333,1,0
1843497,1922769,1,0.434294482,0.066666667,63,0.1,0.5,2,0
1843497,1938094,1,0.434294482,0.083333333,42,0.1,0.5,0,0
1847840,1900088,7,4.101471362,0.636363636,80,1.267857143,1,8,1
1847840,1917784,4,2.204466563,0.363636364,50,0.65,1,5,1
1847845,1917784,3,1.271018568,0.272727273,49,0.283333333,0.5,4,0
1847845,1920465,3,1.271018568,0.333333333,35,0.283333333,0.5,6,0
1847845,1940513,3,1.271018568,0.333333333,35,0.283333333,0.5,4,0
1848459,1884434,0,0,0,18,0,0.333333333,1,0
1848459,1899470,1,0.455119613,0.125,18,0.111111111,0.5,2,0
1849082,1908914,1,0.558110627,0.142857143,16,0.166666667,0.5,2,0
1849082,1935000,0,0,0,8,0,0.333333333,2,0
1849082,1935353,0,0,0,8,0,0.333333333,1,0
1849082,1947578,1,0.558110627,0.2,8,0.166666667,0.5,2,0
1849726,1928158,2,0.93601796,0.285714286,20,0.236111111,0.5,3,0
1849726,1928600,2,0.93601796,0.25,24,0.236111111,0.5,3,0
1849726,1939463,2,1.01323024,0.5,8,0.277777778,0.5,5,0
1849726,1940804,0,0,0,4,0,0.333333333,0,0
1849726,1943250,1,0.558110627,0.166666667,12,0.166666667,0.5,4,0
1851070,1895403,1,0.339623272,0.071428571,54,0.052631579,0.5,0,0
1851070,1896756,1,0.339623272,0.083333333,36,0.052631579,0.5,1,0
1851070,1930593,1,0.339623272,0.071428571,54,0.052631579,0.5,1,0
1851070,1944163,1,0.339623272,0.083333333,36,0.052631579,0.5,0,0
1851264,1936476,1,0.31465798,0.043478261,144,0.041666667,0.5,2,0
1851264,1937762,1,0.31465798,0.043478261,144,0.041666667,0.5,0,0
1851454,1924604,1,0.513898342,0.1,24,0.142857143,0.5,0,0
1851454,1945100,2,0.868588964,0.222222222,24,0.2,0.5,0,0
1852812,1884529,1,0.378923182,0.083333333,42,0.071428571,0.5,0,0
1852812,1890983,1,0.378923182,0.0625,70,0.071428571,0.5,0,0
1852812,1894386,0,0,0,21,0,0.25,0,0
1852812,1895048,2,0.834042795,0.153846154,56,0.182539683,0.5,3,0
1852812,1902298,0,0,0,56,0,0.333333333,0,0
1852812,1921807,2,0.834042795,0.25,21,0.182539683,0.5,0,0
1853908,1913011,1,0.455119613,0.125,20,0.111111111,0.5,0,0
1853908,1918152,1,0.455119613,0.125,20,0.111111111,0.5,1,0
1853908,1931720,1,0.455119613,0.125,20,0.111111111,0.5,2,0
1854489,1920535,2,1.820478453,0.4,12,0.666666667,1,6,1
1855639,1886598,1,0.352956124,0.043478261,63,0.058823529,0.5,0,0
1855639,1896696,1,0.352956124,0.0625,42,0.058823529,0.5,0,0
1855639,1902626,1,0.352956124,0.0625,42,0.058823529,0.5,2,0
1855757,1925306,2,1.820478453,0.5,9,0.666666667,1,1,1
1855800,1891332,2,0.834064783,0.2,36,0.181818182,0.5,2,0
1857339,1947694,2,0.910239227,0.25,24,0.222222222,0.5,2,0
1859738,1907363,1,0.72134752,0.333333333,3,0.25,0.5,0,0
1860782,1941433,1,0.480898347,0.142857143,15,0.125,0.5,4,0
1863054,1933829,1,0.455119613,0.2,5,0.111111111,0.5,2,0
1863054,1945263,1,0.455119613,0.166666667,10,0.111111111,0.5,2,0
1871590,1890183,1,0.402429604,0.111111111,24,0.083333333,0.5,0,0
1871590,1890309,0,0,0,12,0,0.333333333,0,0
1871590,1893851,1,0.402429604,0.066666667,60,0.083333333,0.5,0,0
1871590,1897198,1,0.402429604,0.1,30,0.083333333,0.5,0,0
1871590,1907316,0,0,0,48,0,0.333333333,0,0
1871590,1923872,3,1.430226289,0.272727273,48,0.369047619,0.5,0,0
1871590,1928190,1,0.402429604,0.125,18,0.083333333,0.5,0,0
1874159,1884965,1,0.389871245,0.090909091,35,0.076923077,0.5,2,0
1874159,1885001,1,0.389871245,0.142857143,15,0.076923077,0.5,2,0
1874159,1897225,1,0.389871245,0.111111111,25,0.076923077,0.5,2,0
1874159,1913606,0,0,0,30,0,0.333333333,1,0
1874159,1927431,0,0,0,10,0,0.333333333,1,0
1874159,1931298,0,0,0,25,0,0.25,0,0
1874159,1939939,1,0.389871245,0.111111111,25,0.076923077,0.5,0,0
1874159,1940597,0,0,0,20,0,0.25,1,0
1875606,1890183,1,0.402429604,0.111111111,24,0.083333333,0.5,2,0
1875606,1893851,1,0.402429604,0.066666667,60,0.083333333,0.5,2,0
1875606,1897198,1,0.402429604,0.1,30,0.083333333,0.5,2,0
1875606,1923872,3,1.430226289,0.272727273,48,0.369047619,0.5,4,0
1875606,1928190,1,0.402429604,0.125,18,0.083333333,0.5,2,0
1878135,1883617,1,0.389871245,0.142857143,16,0.076923077,0.5,0,0
1878135,1888306,0,0,0,40,0,0.25,0,0
1878135,1919448,1,0.389871245,0.125,20,0.076923077,0.5,0,0
1878135,1922271,0,0,0,24,0,0.25,0,0
1878135,1927426,0,0,0,32,0,0.333333333,0,0
1878135,1940273,1,0.389871245,0.166666667,12,0.076923077,0.5,0,0
1878135,1949670,1,0.389871245,0.2,8,0.076923077,0.5,0,0
1879452,1895321,1,0.36067376,0.111111111,21,0.0625,0.5,0,0
1879452,1895905,3,1.540119321,0.75,12,0.429166667,0.5,0,0
1879452,1914993,2,0.918784387,0.333333333,15,0.229166667,0.5,0,0
1879452,1938798,1,0.36067376,0.166666667,12,0.0625,0.5,0,0
1881375,1894657,1,0.621334935,0.076923077,33,0.2,0.5,0,0
1881375,1898218,1,0.513898342,0.066666667,55,0.142857143,0.5,0,0
1881375,1898235,0,0,0,25,0,0,0,1
1882051,1883086,5,2.419104699,0.5,54,0.633333333,1,12,1
1882051,1883093,5,2.43992983,0.454545455,60,0.644444444,1,12,1
1882051,1894994,3,1.111218766,0.3,36,0.201923077,0.5,8,0
1882051,1927362,5,2.316113686,0.714285714,36,0.577777778,1,12,1
1882051,1930545,4,1.51364837,0.333333333,63,0.28525641,0.5,10,0
1882051,1930586,4,1.51364837,0.363636364,54,0.28525641,0.5,10,0
1882051,1936255,4,1.540809516,0.363636364,54,0.299242424,0.5,10,0
1882051,1944672,4,1.540809516,0.363636364,54,0.299242424,0.5,0,0
1882058,1890322,2,1.820478453,0.5,9,0.666666667,1,6,1
1882160,1906340,1,0.339623272,0.055555556,90,0.052631579,0.5,4,0
1882160,1914276,1,0.339623272,0.055555556,90,0.052631579,0.5,0,0
1882160,1923290,1,0.402429604,0.071428571,54,0.083333333,0.5,2,0
1882160,1925096,1,0.378923182,0.076923077,45,0.071428571,0.5,4,0
1882160,1925213,1,0.378923182,0.058823529,81,0.071428571,0.5,4,0
1882160,1932312,0,0,0,27,0,0.333333333,1,0
1882160,1937931,1,0.402429604,0.090909091,27,0.083333333,0.5,2,0
1882160,1939334,0,0,0,45,0,0.333333333,2,0
1882569,1886101,1,1.442695041,0.1,18,0.5,1,0,1
1882569,1894441,1,1.442695041,0.1,18,0.5,1,4,1
1882569,1903144,1,1.442695041,0.1,18,0.5,1,2,1
1882638,1886351,2,0.779742491,0.166666667,49,0.153846154,0.5,3,0
1882638,1887158,0,0,0,35,0,0.25,2,0
1882638,1904933,0,0,0,105,0,0.333333333,2,0
1882638,1916596,0,0,0,70,0,0.25,2,0
1882638,1924610,2,0.779742491,0.133333333,70,0.153846154,0.5,3,0
1882638,1924693,0,0,0,42,0,0.25,2,0
1882638,1925522,0,0,0,42,0,0.25,0,0
1882638,1930191,0,0,0,14,0,0.25,2,0
1882638,1934002,0,0,0,21,0,0.333333333,2,0
1882638,1938768,0,0,0,14,0,0.25,1,0
1882688,1907843,2,1.116221253,0.4,12,0.333333333,0.5,3,0
1882768,1946062,2,1.242669869,0.5,9,0.4,0.5,2,0
1882768,1946075,2,1.242669869,0.5,9,0.4,0.5,4,0
1882974,1945471,1,0.434294482,0.111111111,21,0.1,0.5,4,0
1883031,1896015,2,1.027796685,0.5,9,0.285714286,0.5,0,0
1883031,1936599,2,1.027796685,0.666666667,6,0.285714286,0.5,6,0
1883086,1883093,8,4.173040439,0.727272727,90,1.176190476,1,18,1
1883086,1894994,4,1.625117108,0.333333333,48,0.34478022,0.5,10,0
1883086,1936255,4,1.540809516,0.285714286,72,0.299242424,0.5,10,0
1883086,1944672,4,1.540809516,0.285714286,72,0.299242424,0.5,0,0
1883093,1899361,12,6.05481286,0.857142857,169,1.650335775,1,25,1
1883093,1918992,9,4.915213091,0.818181818,100,1.437301587,1,20,1
1883093,1927362,8,3.638097376,0.571428571,117,0.889957265,1,17,1
1883093,1931882,7,3.054208015,0.5,104,0.709401709,1,15,1
1883151,1886817,0,0,0,70,0,0,0,1
1883151,1886929,0,0,0,105,0,0.333333333,0,0
1883151,1887167,2,0.705912248,0.133333333,30,0.117647059,0.5,0,0
1883151,1894596,0,0,0,63,0,0,0,1
1883151,1903509,1,1.442695041,0.125,14,0.5,1,3,1
1883151,1903815,0,0,0,75,0,0.333333333,0,0
1883151,1903845,4,1.427259768,0.25,75,0.242647059,0.5,0,0
1883151,1912597,5,1.829689373,0.3125,90,0.325980392,0.5,0,0
1883151,1921448,0,0,0,15,0,0.333333333,1,0
1883151,1921652,4,1.427259768,0.2,135,0.242647059,0.5,1,0
1883151,1928765,0,0,0,60,0,0.25,0,0
1883151,1929252,0,0,0,30,0,0.25,0,0
1883151,1929254,4,1.427259768,0.222222222,105,0.242647059,0.5,0,0
1883151,1929342,1,1.442695041,0.066666667,15,0.5,0.5,0,0
1883151,1929354,5,1.829689373,0.25,150,0.325980392,0.5,0,0
1883151,1929357,5,1.829689373,0.238095238,165,0.325980392,0.5,0,0
1883151,1938329,0,0,0,120,0,0.333333333,0,0
1883151,1945791,5,1.829689373,0.178571429,270,0.325980392,0.5,0,0
1883151,1945890,0,0,0,150,0,0.333333333,0,0
1883151,1946353,0,0,0,45,0,0.333333333,0,0
1883151,1946456,5,1.829689373,0.333333333,75,0.325980392,0.5,0,0
1883151,1949487,5,1.829689373,0.277777778,120,0.325980392,0.5,0,0
1883385,1906510,0,0,0,1,0,1,2,1
1883473,1913647,1,0.369269373,0.1,28,0.066666667,0.5,2,0
1883473,1913809,1,0.369269373,0.090909091,35,0.066666667,0.5,2,0
1883473,1930383,1,0.369269373,0.090909091,35,0.066666667,0.5,0,0
1883526,1931421,4,2.485339738,0.666666667,25,0.8,1,0,1
1883574,1897154,5,2.275598067,0.357142857,88,0.555555556,0.5,0,0
1883574,1900011,1,0.558110627,0.071428571,44,0.166666667,0.5,2,0
1883574,1919648,1,0.558110627,0.066666667,55,0.166666667,0.5,2,0
1883574,1922749,0,0,0,48,0,0,1,1
1883574,1925922,1,0.558110627,0.071428571,44,0.166666667,0.5,0,0
1883574,1927599,5,2.275598067,0.357142857,88,0.555555556,0.5,6,0
1883574,1945983,0,0,0,11,0,0.333333333,1,0
1883617,1888306,0,0,0,40,0,0.25,1,0
1883617,1919448,1,0.389871245,0.125,20,0.076923077,0.5,2,0
1883617,1922271,0,0,0,24,0,0.25,1,0
1883617,1925795,0,0,0,4,0,0.333333333,1,0
1883617,1927128,1,0.389871245,0.142857143,16,0.076923077,0.5,2,0
1883617,1940273,1,0.389871245,0.166666667,12,0.076923077,0.5,2,0
1883617,1949670,1,0.389871245,0.2,8,0.076923077,0.5,2,0
1883618,1886304,1,0.434294482,0.055555556,60,0.1,0.5,4,0
1883618,1927029,2,0.834064783,0.125,45,0.181818182,0.5,3,0
1883631,1895163,1,0.369269373,0.111111111,25,0.066666667,0.5,2,0
1883631,1911300,1,0.369269373,0.142857143,15,0.066666667,0.5,2,0
1883631,1918156,1,0.369269373,0.083333333,40,0.066666667,0.5,2,0
1883631,1920824,1,0.369269373,0.071428571,50,0.066666667,0.5,2,0
1883631,1931825,0,0,0,35,0,0.333333333,1,0
1883631,1937213,0,0,0,30,0,0.25,1,0
1883631,1945051,2,0.883167715,0.333333333,15,0.20952381,0.5,3,0
1883678,1883994,2,1.820478453,0.25,21,0.666666667,1,3,1
1883722,1893221,1,1.442695041,0.333333333,4,0.5,1,1,1
1883880,1884019,1,0.558110627,0.333333333,4,0.166666667,0.5,0,0
1883880,1931104,2,1.279458147,0.666666667,6,0.416666667,0.5,2,0
1883880,1938235,2,1.279458147,0.666666667,6,0.416666667,0.5,0,0
1883967,1888680,0,0,0,104,0,0.333333333,0,0
1883967,1890056,0,0,0,88,0,0.333333333,0,0
1883967,1896116,0,0,0,48,0,0.25,0,0
1883967,1897681,0,0,0,14,0,0,0,1
1883967,1899579,1,0.378923182,0.071428571,56,0.071428571,0.5,0,0
1883967,1902902,0,0,0,136,0,0.333333333,0,0
1883967,1902907,0,0,0,184,0,0.333333333,0,0
1883967,1904263,1,1.442695041,0.333333333,4,0.5,1,2,1
1883967,1904900,1,0.378923182,0.037037037,160,0.071428571,0.5,0,0
1883967,1911874,0,0,0,40,0,0.333333333,0,0
1883967,1932254,0,0,0,32,0,0.25,0,0
1883994,1884325,2,1.424137569,0.5,9,0.476190476,1,5,1
1883994,1916712,1,0.513898342,0.166666667,12,0.142857143,0.5,2,0
1884019,1931104,1,0.558110627,0.25,6,0.166666667,0.5,0,0
1884113,1903518,1,0.910239227,0.5,2,0.333333333,0.5,2,1
1884113,1903885,1,1.442695041,0.25,6,0.5,1,2,1
1884113,1924011,1,0.480898347,0.2,8,0.125,0.5,2,0
1884113,1929652,1,0.480898347,0.25,4,0.125,0.5,2,0
1884113,1946429,1,0.480898347,0.2,8,0.125,0.5,0,0
1884178,1895048,5,2.666736988,0.714285714,36,0.766666667,1,2,1
1884178,1902298,1,0.434294482,0.047619048,112,0.1,0.5,0,0
1884178,1903629,0,0,0,14,0,0.333333333,0,0
1884178,1930596,1,0.434294482,0.052631579,84,0.1,0.5,0,0
1884178,1937672,1,0.434294482,0.058823529,56,0.1,0.5,0,0
1884197,1916999,2,0.872152005,0.25,25,0.202020202,0.5,6,0
1884197,1921511,2,0.872152005,0.2,35,0.202020202,0.5,6,0
1884197,1921520,1,0.417032391,0.142857143,15,0.090909091,0.5,4,0
1884224,1897512,4,2.485339738,0.666666667,25,0.8,1,10,1
1884224,1921520,2,0.930930734,0.2,27,0.233766234,0.5,6,0
1884314,1886101,1,0.417032391,0.2,9,0.090909091,0.5,0,0
1884314,1894441,1,0.417032391,0.25,6,0.090909091,0.5,0,0
1884370,1918212,1,0.434294482,0.076923077,48,0.1,0.5,0,0
1884370,1937827,1,0.434294482,0.076923077,48,0.1,0.5,1,0
1884391,1911702,1,1.442695041,0.333333333,4,0.5,1,0,1
1884434,1899470,0,0,0,9,0,0.25,1,0
1884434,1937437,1,0.513898342,0.166666667,12,0.142857143,0.5,0,0
1884529,1887329,2,0.859821529,0.153846154,54,0.196428571,0.5,0,0
1884529,1921807,2,0.859821529,0.285714286,18,0.196428571,0.5,0,0
1884529,1930596,1,0.434294482,0.090909091,36,0.1,0.5,0,0
1884529,1937672,1,0.434294482,0.111111111,24,0.1,0.5,2,0
1884544,1903544,1,0.621334935,0.166666667,10,0.2,0.5,4,0
1884544,1913593,1,0.621334935,0.333333333,4,0.2,0.5,4,0
1884544,1941258,0,0,0,4,0,0.333333333,2,0
1884595,1885878,1,0.480898347,0.090909091,35,0.125,0.5,0,0
1884595,1890183,0,0,0,20,0,0.333333333,0,0
1884595,1893851,0,0,0,50,0,0.333333333,0,0
1884595,1897198,0,0,0,25,0,0.333333333,0,0
1884595,1906095,1,0.480898347,0.0625,60,0.125,0.5,0,0
1884595,1922563,0,0,0,15,0,0.25,0,0
1884595,1940378,1,0.480898347,0.142857143,15,0.125,0.5,0,0
1884611,1888306,0,0,0,130,0,0.333333333,1,0
1884611,1896125,0,0,0,39,0,0.25,1,0
1884611,1905049,0,0,0,65,0,0.25,1,0
1884611,1911549,1,0.621334935,0.071428571,26,0.2,0.5,2,0
1884611,1919448,0,0,0,24,0,0,1,1
1884611,1922271,0,0,0,78,0,0.333333333,1,0
1884611,1923078,0,0,0,78,0,0.333333333,0,0
1884611,1925795,1,0.621334935,0.076923077,13,0.2,0.5,2,0
1884611,1927426,1,0.621334935,0.05,104,0.2,0.5,2,0
1884611,1936403,0,0,0,52,0,0.25,1,0
1884682,1885659,2,1.820478453,0.5,9,0.666666667,1,4,1
1884684,1887189,5,2.790553133,0.714285714,36,0.833333333,1,6,1
1884707,1939057,1,0.513898342,0.1,18,0.142857143,0.5,1,0
1884707,1940048,1,0.513898342,0.111111111,9,0.142857143,0.5,1,0
1884797,1885775,1,0.389871245,0.1,30,0.076923077,0.5,2,0
1884797,1931533,1,0.389871245,0.083333333,42,0.076923077,0.5,2,0
1884797,1939113,1,0.402429604,0.090909091,36,0.083333333,0.5,2,0
1884910,1922351,1,0.621334935,0.142857143,7,0.2,0.5,2,0
1884965,1897225,2,1.391137574,0.333333333,15,0.458333333,1,3,1
1884965,1931298,1,0.558110627,0.090909091,35,0.166666667,0.5,0,0
1884965,1939939,1,0.389871245,0.090909091,35,0.076923077,0.5,0,0
1884965,1940597,1,0.558110627,0.1,28,0.166666667,0.5,2,0
1885000,1889669,0,0,0,54,0,0.25,2,0
1885000,1897353,1,0.480898347,0.142857143,12,0.125,0.5,2,0
1885000,1904532,0,0,0,66,0,0.333333333,1,0
1885000,1914413,1,0.558110627,0.111111111,24,0.166666667,0.5,2,0
1885000,1923029,1,0.480898347,0.111111111,24,0.125,0.5,0,0
1885000,1926357,0,0,0,36,0,0.25,1,0
1885000,1931518,1,0.558110627,0.071428571,54,0.166666667,0.5,2,0
1885000,1939746,1,0.480898347,0.125,18,0.125,0.5,2,0
1885000,1942207,0,0,0,36,0,0.25,2,0
1885000,1945992,1,0.558110627,0.111111111,24,0.166666667,0.5,4,0
1885001,1913606,1,0.513898342,0.125,18,0.142857143,0.5,2,0
1885001,1927431,1,0.513898342,0.25,6,0.142857143,0.5,2,0
1885001,1938984,2,1.135233277,0.5,9,0.342857143,0.5,0,0
1885001,1939939,1,0.389871245,0.142857143,15,0.076923077,0.5,0,0
1885011,1910357,1,0.558110627,0.1,18,0.166666667,0.5,2,0
1885011,1921293,0,0,0,81,0,0.333333333,0,0
1885011,1921704,1,0.378923182,0.066666667,63,0.071428571,0.5,0,0
1885011,1922555,0,0,0,36,0,0.25,0,0
1885011,1925395,0,0,0,27,0,0.25,0,0
1885011,1926343,1,0.378923182,0.076923077,45,0.071428571,0.5,0,0
1885011,1926720,0,0,0,36,0,0.333333333,0,0
1885011,1927028,2,0.937033808,0.142857143,63,0.238095238,0.5,0,0
1885011,1929820,2,0.937033808,0.2,27,0.238095238,0.5,0,0
1885161,1903811,0,0,0,15,0,0,1,1
1885161,1926530,1,0.480898347,0.1,30,0.125,0.5,2,0
1885161,1939821,2,1.242669869,0.285714286,18,0.4,0.5,6,0
1885263,1888148,10,6.108840995,0.714285714,143,1.935714286,1,11,1
1885263,1892252,1,0.417032391,0.043478261,108,0.090909091,0.5,2,0
1885263,1924759,1,0.345976256,0.052631579,36,0.055555556,0.5,2,0
1885263,1927356,6,3.299448988,0.5,77,0.96978022,1,7,1
1885263,1938779,2,0.748405861,0.105263158,54,0.138888889,0.5,3,0
1885327,1947545,1,0.558110627,0.2,5,0.166666667,0.5,0,0
1885444,1896267,3,1.442695041,0.428571429,25,0.375,0.5,0,0
1885444,1923924,3,1.442695041,0.428571429,25,0.375,0.5,4,0
1885667,1947141,1,0.72134752,0.333333333,4,0.25,0.5,4,0
1885710,1885743,2,0.715245629,0.117647059,90,0.122222222,0.5,0,0
1885710,1923121,2,0.715245629,0.1,120,0.122222222,0.5,0,0
1885710,1924283,1,0.345976256,0.071428571,50,0.055555556,0.5,0,0
1885710,1937185,2,0.715245629,0.142857143,60,0.122222222,0.5,0,0
1885727,1889318,2,0.834064783,0.142857143,48,0.181818182,0.5,3,0
1885743,1889287,2,0.715245629,0.117647059,90,0.122222222,0.5,3,0
1885743,1923121,5,2.412870626,0.5,54,0.633333333,1,6,1
1885743,1926282,5,2.498720866,0.3125,90,0.677777778,1,6,1
1885747,1901152,0,0,0,16,0,0.25,2,0
1885747,1922896,6,2.605766891,0.6,64,0.6,0.5,13,0
1885747,1927588,0,0,0,24,0,0.333333333,2,0
1885747,1931756,6,2.605766891,0.666666667,56,0.6,0.5,13,0
1885775,1922584,1,0.389871245,0.1,30,0.076923077,0.5,4,0
1885775,1932357,1,0.389871245,0.0625,60,0.076923077,0.5,4,0
1885775,1939113,0,0,0,30,0,0.333333333,2,0
1885775,1947885,4,1.931566272,0.666666667,25,0.505494505,0.5,5,0
