id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1827433,1972004,0,0,0,39,0,0.333333333,1,0
1827433,1975076,0,0,0,104,0,0.25,1,0
1827433,1975311,1,0.352956124,0.0625,52,0.058823529,0.5,1,0
1827433,1991846,1,0.352956124,0.0625,52,0.058823529,0.5,0,0
1827435,1840233,0,0,0,126,0,0.333333333,0,0
1827435,1844739,1,0.417032391,0.058823529,56,0.090909091,0.5,0,0
1827435,1847364,1,0.369269373,0.058823529,56,0.066666667,0.5,0,0
1827435,1852953,1,0.417032391,0.058823529,56,0.090909091,0.5,1,0
1827435,1869636,1,0.369269373,0.055555556,70,0.066666667,0.5,0,0
1827435,1882320,0,0,0,42,0,0.333333333,0,0
1827435,1882974,1,0.36067376,0.035714286,210,0.0625,0.5,0,0
1827435,1889932,0,0,0,42,0,0.25,0,0
1827435,1891585,1,0.36067376,0.052631579,84,0.0625,0.5,0,0
1827435,1891932,0,0,0,84,0,0.333333333,0,0
1827435,1895771,0,0,0,126,0,0.25,0,0
1827435,1896010,0,0,0,280,0,0.25,0,0
1827435,1899914,1,0.36067376,0.043478261,140,0.0625,0.5,0,0
1827435,1900923,1,0.36067376,0.058823529,56,0.0625,0.5,0,0
1827435,1903434,0,0,0,154,0,0.333333333,0,0
1827435,1905808,0,0,0,98,0,0.25,0,0
1827435,1908445,0,0,0,70,0,0.333333333,0,0
1827435,1921531,1,0.369269373,0.0625,42,0.066666667,0.5,2,0
1827435,1938190,0,0,0,0,0,0,2,1
1827435,1947977,1,0.36067376,0.0625,42,0.0625,0.5,0,0
1827435,1961505,1,0.369269373,0.052631579,84,0.066666667,0.5,0,0
1827435,1963767,1,0.369269373,0.052631579,84,0.066666667,0.5,2,0
1827435,1964701,0,0,0,28,0,0.333333333,0,0
1827435,1969600,0,0,0,70,0,0.25,0,0
1827435,1970043,0,0,0,14,0,0.25,0,0
1827435,1973233,1,0.417032391,0.0625,42,0.090909091,0.5,2,0
1827435,1979661,1,0.417032391,0.0625,42,0.090909091,0.5,0,0
1827473,1829313,2,1.102233282,0.222222222,28,0.325,0.5,0,0
1827473,1847947,1,0.480898347,0.125,14,0.125,0.5,2,0
1827473,1906176,0,0,0,4,0,1,1,1
1827473,1955669,1,0.480898347,0.111111111,21,0.125,0.5,2,0
1827473,1989743,2,1.102233282,0.222222222,28,0.325,0.5,2,0
1827477,1886976,0,0,0,35,0,0,2,1
1827477,1890603,2,0.686764325,0.095238095,112,0.108823529,0.5,0,0
1827477,1906919,2,0.686764325,0.095238095,112,0.108823529,0.5,6,0
1827477,1970884,1,0.36067376,0.05,80,0.0625,0.5,0,0
1827477,1977195,2,0.712731382,0.111111111,64,0.121428571,0.5,4,0
1827477,1979811,2,0.712731382,0.111111111,64,0.121428571,0.5,0,0
1827525,1827943,1,0.621334935,0.041666667,154,0.2,0.5,0,0
1827525,1828058,0,0,0,55,0,0.333333333,0,0
1827525,1829667,0,0,0,55,0,0.25,0,0
1827525,1829861,0,0,0,44,0,0.25,0,0
1827525,1829926,0,0,0,253,0,0.25,0,0
1827525,1830458,1,0.262697311,0.055555556,88,0.022222222,0.5,2,0
1827525,1834521,0,0,0,473,0,0.25,0,0
1827525,1836243,0,0,0,264,0,0.25,0,0
1827525,1836966,0,0,0,44,0,0.333333333,0,0
1827525,1839317,0,0,0,88,0,0.25,0,0
1827525,1840901,0,0,0,209,0,0.25,0,0
1827525,1842940,0,0,0,110,0,0.333333333,0,0
1827525,1843621,0,0,0,176,0,0.25,0,0
1827525,1845249,1,0.621334935,0.055555556,88,0.2,0.5,0,0
1827525,1847598,0,0,0,22,0,0.25,0,0
1827525,1848231,0,0,0,33,0,0.25,0,0
1827525,1848266,0,0,0,165,0,0.333333333,0,0
1827525,1848555,0,0,0,66,0,0.25,0,0
1827525,1855639,0,0,0,319,0,0.333333333,1,0
1827525,1857010,0,0,0,99,0,0.25,0,0
1827525,1859738,1,0.262697311,0.016129032,572,0.022222222,0.5,0,0
1827525,1882386,0,0,0,143,0,0.25,0,0
1827525,1883234,0,0,0,264,0,0.333333333,0,0
1827525,1883280,0,0,0,132,0,0.25,1,0
1827525,1883378,0,0,0,418,0,0.25,0,0
1827525,1883509,0,0,0,121,0,0.25,0,0
1827525,1883559,0,0,0,308,0,0.25,0,0
1827525,1883784,0,0,0,110,0,0.25,0,0
1827525,1883874,0,0,0,44,0,0.25,1,0
1827525,1883893,1,0.303413076,0.04,165,0.037037037,0.5,0,0
1827525,1884045,1,0.262697311,0.055555556,88,0.022222222,0.5,0,0
1827525,1884069,0,0,0,33,0,0.333333333,0,0
1827525,1884183,0,0,0,99,0,0.333333333,0,0
1827525,1884286,0,0,0,220,0,0.25,0,0
1827525,1884765,0,0,0,77,0,0.25,0,0
1827525,1884840,0,0,0,77,0,0.333333333,0,0
1827525,1885523,0,0,0,176,0,0.333333333,0,0
1827525,1885625,0,0,0,396,0,0.333333333,0,0
1827525,1886092,0,0,0,154,0,0.25,0,0
1827525,1886574,0,0,0,330,0,0.333333333,0,0
1827525,1886598,0,0,0,517,0,0.25,0,0
1827525,1886817,0,0,0,286,0,0.25,0,0
1827525,1886875,0,0,0,11,0,0.25,0,0
1827525,1886910,0,0,0,165,0,0.25,0,0
1827525,1887340,1,0.303413076,0.05,110,0.037037037,0.5,0,0
1827525,1887489,0,0,0,187,0,0.25,0,0
1827525,1887515,1,0.303413076,0.041666667,154,0.037037037,0.5,0,0
1827525,1887585,0,0,0,352,0,0.25,0,0
1827525,1887724,1,0.262697311,0.058823529,77,0.022222222,0.5,0,0
1827525,1888031,0,0,0,198,0,0.25,0,0
1827525,1888325,0,0,0,121,0,0.333333333,0,0
1827525,1888343,1,0.480898347,0.032258065,231,0.125,0.5,0,0
1827525,1889674,1,0.262697311,0.05,110,0.022222222,0.5,1,0
1827525,1889831,0,0,0,374,0,0.333333333,0,0
1827525,1890122,0,0,0,253,0,0.333333333,1,0
1827525,1892003,0,0,0,66,0,0.333333333,0,0
1827525,1892192,1,0.262697311,0.071428571,44,0.022222222,0.5,0,0
1827525,1893135,1,0.262697311,0.0625,66,0.022222222,0.5,0,0
1827525,1894131,1,0.303413076,0.071428571,44,0.037037037,0.5,0,0
1827525,1894525,0,0,0,275,0,0.333333333,0,0
1827525,1894622,0,0,0,22,0,0.333333333,0,0
1827525,1894770,1,0.262697311,0.066666667,55,0.022222222,0.5,0,0
1827525,1895508,0,0,0,275,0,0.25,0,0
1827525,1895758,1,0.303413076,0.029411765,264,0.037037037,0.5,0,0
1827525,1896599,1,0.303413076,0.047619048,121,0.037037037,0.5,0,0
1827525,1896831,1,0.303413076,0.038461538,176,0.037037037,0.5,0,0
1827525,1896993,1,0.303413076,0.058823529,77,0.037037037,0.5,2,0
1827525,1898192,0,0,0,88,0,0.333333333,0,0
1827525,1899470,0,0,0,132,0,0.333333333,0,0
1827525,1900898,0,0,0,132,0,0.25,0,0
1827525,1901486,0,0,0,209,0,0.333333333,0,0
1827525,1901845,1,0.262697311,0.083333333,22,0.022222222,0.5,0,0
1827525,1903492,1,0.262697311,0.076923077,33,0.022222222,0.5,0,0
1827525,1905207,1,0.303413076,0.023255814,363,0.037037037,0.5,0,0
1827525,1905277,1,0.262697311,0.034482759,209,0.022222222,0.5,0,0
1827525,1908924,0,0,0,187,0,0.333333333,0,0
1827525,1910259,1,0.262697311,0.083333333,22,0.022222222,0.5,2,0
1827525,1910738,1,0.303413076,0.076923077,33,0.037037037,0.5,0,0
1827525,1912753,0,0,0,242,0,0.25,0,0
1827525,1912919,2,1.207213431,0.285714286,18,0.367816092,1,0,1
1827525,1914883,3,2.441813388,0.09375,174,0.866666667,1,0,1
1827525,1915490,0,0,0,54,0,0,0,1
1827525,1915868,1,0.262697311,0.05,110,0.022222222,0.5,0,0
1827525,1917369,0,0,0,143,0,0.333333333,0,0
1827525,1917764,0,0,0,11,0,0.333333333,0,0
1827525,1919353,1,0.303413076,0.0625,66,0.037037037,0.5,0,0
1827525,1919851,0,0,0,28,0,0.066666667,0,1
1827525,1921589,1,0.262697311,0.052631579,99,0.022222222,0.5,2,0
1827525,1922157,0,0,0,33,0,0.25,1,0
1827525,1926401,0,0,0,451,0,0.25,0,0
1827525,1931687,0,0,0,22,0,0.25,1,0
1827525,1931949,0,0,0,187,0,0.25,1,0
1827525,1933663,0,0,0,33,0,0.333333333,2,0
1827525,1953618,1,0.262697311,0.076923077,33,0.022222222,0.5,2,0
1827525,1970067,1,0.262697311,0.071428571,44,0.022222222,0.5,1,0
1827525,1972189,1,0.262697311,0.066666667,55,0.022222222,0.5,2,0
1827525,1972269,1,0.262697311,0.0625,66,0.022222222,0.5,2,0
1827525,1972653,1,0.303413076,0.066666667,55,0.037037037,0.5,0,0
1827525,1975278,1,0.480898347,0.071428571,44,0.125,0.5,0,0
1827525,1977712,0,0,0,121,0,0.25,1,0
1827525,1979669,1,0.480898347,0.043478261,143,0.125,0.5,0,0
1827525,1984336,0,0,0,44,0,0.333333333,1,0
1827525,1986168,0,0,0,55,0,0.25,1,0
1827525,1987059,1,0.621334935,0.071428571,44,0.2,0.5,0,0
1827602,1975253,9,3.908650337,0.75,110,0.9,1,4,1
1827608,1842723,5,2.790553133,0.714285714,36,0.833333333,1,5,1
1827640,1830244,1,0.480898347,0.055555556,48,0.125,0.5,3,0
1827640,1830516,0,0,0,144,0,0.25,1,0
1827640,1839317,1,0.480898347,0.043478261,128,0.125,0.5,2,0
1827640,1842940,0,0,0,160,0,0.25,1,0
1827640,1848231,0,0,0,48,0,0.25,1,0
1827640,1848266,0,0,0,240,0,0.333333333,1,0
1827640,1848459,0,0,0,384,0,0.25,1,0
1827640,1884788,0,0,0,36,0,0,1,1
1827640,1885023,1,0.480898347,0.055555556,48,0.125,0.5,2,0
1827640,1898437,0,0,0,80,0,0.333333333,1,0
1827640,1901578,0,0,0,32,0,0.25,1,0
1827640,1936725,11,4.426725648,0.846153846,144,0.916666667,1,19,1
1827640,1965812,0,0,0,64,0,0.25,1,0
1827640,1979669,0,0,0,208,0,0.25,1,0
1827640,1994215,0,0,0,96,0,0.25,1,0
1827640,2028095,0,0,0,96,0,0.25,0,0
1827646,1834646,0,0,0,1,0,1,0,1
1827646,1852064,1,1.442695041,1,1,0.5,0.5,0,0
1827668,1940422,2,0.910239227,0.25,25,0.222222222,0.5,3,0
1827690,1909016,7,3.366288429,0.777777778,64,0.875,1,0,1
1827690,1956017,7,3.366288429,0.777777778,64,0.875,1,9,1
1827696,1829900,1,0.36067376,0.125,20,0.0625,0.5,0,0
1827696,1832030,0,0,0,10,0,0.25,0,0
1827696,1834400,1,0.237829513,0.111111111,25,0.014925373,0.5,0,0
1827696,1841751,1,0.237829513,0.166666667,10,0.014925373,0.5,2,0
1827696,1842079,1,0.237829513,0.045454545,90,0.014925373,0.5,2,0
1827696,1843051,0,0,0,20,0,0.333333333,1,0
1827696,1843235,1,0.237829513,0.125,20,0.014925373,0.5,2,0
1827696,1843520,0,0,0,25,0,0.25,0,0
1827696,1844760,1,0.237829513,0.1,30,0.014925373,0.5,2,0
1827696,1847035,0,0,0,10,0,0.333333333,0,0
1827696,1848146,1,0.237829513,0.066666667,55,0.014925373,0.5,2,0
1827696,1850730,1,0.237829513,0.1,30,0.014925373,0.5,0,0
1827696,1859011,1,0.237829513,0.111111111,25,0.014925373,0.5,2,0
1827696,1883631,0,0,0,50,0,0.25,0,0
1827696,1885475,0,0,0,40,0,0.25,0,0
1827696,1885696,0,0,0,15,0,0.25,0,0
1827696,1886083,0,0,0,30,0,0.25,0,0
1827696,1886113,0,0,0,340,0,0.333333333,0,0
1827696,1886467,0,0,0,20,0,0.25,0,0
1827696,1886624,0,0,0,95,0,0.25,0,0
1827696,1889440,0,0,0,85,0,0.25,0,0
1827696,1890875,1,0.237829513,0.076923077,45,0.014925373,0.5,2,0
1827696,1908808,1,0.237829513,0.058823529,65,0.014925373,0.5,2,0
1827696,1914444,0,0,0,45,0,0.25,0,0
1827696,1915158,1,0.237829513,0.142857143,15,0.014925373,0.5,2,0
1827696,1917031,0,0,0,60,0,0.25,0,0
1827696,1928134,1,0.237829513,0.0625,60,0.014925373,0.5,2,0
1827696,1932869,0,0,0,25,0,0.333333333,1,0
1827696,1932893,0,0,0,30,0,0.333333333,1,0
1827696,1935379,0,0,0,15,0,0.25,1,0
1827696,1936077,0,0,0,10,0,0.25,1,0
1827696,1952629,1,0.36067376,0.066666667,55,0.0625,0.5,0,0
1827696,1968384,1,0.237829513,0.083333333,40,0.014925373,0.5,2,0
1827696,1970068,1,0.237829513,0.090909091,35,0.014925373,0.5,2,0
1827696,1970303,0,0,0,5,0,0.333333333,1,0
1827696,1970387,0,0,0,35,0,0.333333333,0,0
1827696,1971028,1,0.237829513,0.142857143,15,0.014925373,0.5,3,0
1827696,1972871,0,0,0,15,0,0.333333333,1,0
1827696,1973035,1,0.513898342,0.166666667,10,0.142857143,0.5,2,0
1827696,1973358,2,0.598503274,0.285714286,20,0.077425373,0.5,2,0
1827696,1974349,0,0,0,20,0,0.333333333,0,0
1827696,1976951,0,0,0,10,0,0.333333333,1,0
1827696,1977890,1,0.237829513,0.2,5,0.014925373,0.5,2,0
1827696,1991320,1,0.237829513,0.142857143,15,0.014925373,0.5,0,0
1827696,2026439,0,0,0,15,0,0.333333333,0,0
1827760,1830870,1,0.434294482,0.055555556,60,0.1,0.5,0,0
1827760,1830886,0,0,0,60,0,0,0,1
1827760,1830896,1,0.434294482,0.023255814,435,0.1,0.5,0,0
1827760,1831711,0,0,0,390,0,0.25,0,0
1827760,1837064,0,0,0,150,0,0.333333333,0,0
1827760,1837077,0,0,0,210,0,0.333333333,0,0
1827760,1845581,0,0,0,6,0,0,1,1
1827760,1846848,1,0.513898342,0.0625,30,0.142857143,0.5,2,0
1827760,1848132,0,0,0,105,0,0.333333333,0,0
1827760,1862185,1,0.417032391,0.047619048,105,0.090909091,0.5,2,0
1827760,1862854,0,0,0,105,0,0.25,0,0
1827760,1882421,0,0,0,165,0,0.333333333,1,0
1827760,1882638,0,0,0,300,0,0.25,1,0
1827760,1882865,0,0,0,150,0,0.25,1,0
1827760,1883234,0,0,0,360,0,0.25,1,0
1827760,1883378,0,0,0,570,0,0.333333333,1,0
1827760,1883694,0,0,0,345,0,0.333333333,1,0
1827760,1883729,0,0,0,120,0,0.25,1,0
1827760,1884000,0,0,0,390,0,0.25,1,0
1827760,1884143,0,0,0,510,0,0.333333333,1,0
1827760,1884560,0,0,0,225,0,0.333333333,0,0
1827760,1886307,0,0,0,270,0,0.25,0,0
1827760,1886845,0,0,0,90,0,0.333333333,1,0
1827760,1887141,1,0.417032391,0.03125,270,0.090909091,0.5,2,0
1827760,1887494,0,0,0,20,0,0,0,1
1827760,1887585,0,0,0,480,0,0.25,1,0
1827760,1888722,0,0,0,240,0,0.25,1,0
1827760,1891101,0,0,0,210,0,0.25,1,0
1827760,1894545,0,0,0,75,0,0.25,1,0
1827760,1895319,0,0,0,90,0,0.25,0,0
1827760,1901134,0,0,0,285,0,0.25,0,0
1827760,1902388,0,0,0,45,0,0.25,1,0
1827760,1903327,1,0.434294482,0.045454545,120,0.1,0.5,0,0
1827760,1904297,0,0,0,75,0,0.333333333,0,0
1827760,1904983,1,0.417032391,0.038461538,180,0.090909091,0.5,2,0
1827760,1908089,0,0,0,60,0,0.25,1,0
1827760,1908259,0,0,0,300,0,0.333333333,1,0
1827760,1911740,0,0,0,90,0,0.25,1,0
1827760,1912178,0,0,0,195,0,0.25,0,0
1827760,1912921,0,0,0,195,0,0.333333333,1,0
1827760,1916935,0,0,0,135,0,0.25,1,0
1827760,1920444,0,0,0,120,0,0.25,0,0
1827760,1925875,0,0,0,150,0,0.25,0,0
1827760,1929486,0,0,0,210,0,0.25,0,0
1827760,1929737,0,0,0,75,0,0.25,0,0
1827760,1937802,0,0,0,90,0,0.333333333,0,0
1827760,1938199,0,0,0,180,0,0.333333333,0,0
1827760,1954446,0,0,0,180,0,0.25,0,0
1827760,1971190,0,0,0,45,0,0.333333333,1,0
1827760,1976897,2,0.992405108,0.133333333,30,0.266666667,0.5,0,0
1827760,1982087,0,0,0,135,0,0.333333333,1,0
1827760,1985460,1,0.513898342,0.066666667,15,0.142857143,0.5,0,0
1827761,1828260,1,0.369269373,0.076923077,33,0.066666667,0.5,2,0
1827761,1830886,1,0.369269373,0.05,110,0.066666667,0.5,0,0
1827761,1830896,0,0,0,319,0,0.333333333,0,0
1827761,1831711,0,0,0,286,0,0.333333333,0,0
1827761,1831850,1,0.369269373,0.066666667,55,0.066666667,0.5,0,0
1827761,1846848,1,0.513898342,0.083333333,22,0.142857143,0.5,2,0
1827761,1875487,0,0,0,88,0,0.25,1,0
1827761,1882075,0,0,0,209,0,0.25,1,0
1827761,1882386,0,0,0,143,0,0.333333333,1,0
1827761,1882421,1,0.345976256,0.047619048,121,0.055555556,0.5,2,0
1827761,1882638,0,0,0,220,0,0.333333333,1,0
1827761,1882865,0,0,0,110,0,0.333333333,1,0
1827761,1883234,0,0,0,264,0,0.333333333,1,0
1827761,1883378,1,0.345976256,0.020833333,418,0.055555556,0.5,2,0
1827761,1883694,1,0.345976256,0.03030303,253,0.055555556,0.5,2,0
1827761,1883729,0,0,0,88,0,0.333333333,1,0
1827761,1884000,0,0,0,286,0,0.333333333,1,0
1827761,1884143,1,0.345976256,0.022727273,374,0.055555556,0.5,3,0
1827761,1886022,0,0,0,253,0,0.25,1,0
1827761,1886845,1,0.345976256,0.0625,66,0.055555556,0.5,2,0
1827761,1887141,0,0,0,44,0,0.090909091,1,1
1827761,1887494,1,0.369269373,0.0625,66,0.066666667,0.5,0,0
1827761,1887585,0,0,0,352,0,0.333333333,1,0
1827761,1887916,0,0,0,231,0,0.25,1,0
1827761,1888722,0,0,0,176,0,0.333333333,1,0
1827761,1888967,0,0,0,66,0,0.25,1,0
1827761,1889340,0,0,0,11,0,0.25,1,0
1827761,1891101,0,0,0,154,0,0.333333333,1,0
1827761,1894545,0,0,0,55,0,0.333333333,1,0
1827761,1897647,0,0,0,198,0,0.25,1,0
1827761,1898173,0,0,0,110,0,0.333333333,2,0
1827761,1902388,0,0,0,33,0,0.333333333,1,0
1827761,1903421,1,0.402429604,0.047619048,121,0.083333333,0.5,2,0
1827761,1903593,0,0,0,165,0,0.25,1,0
1827761,1904933,0,0,0,495,0,0.25,1,0
1827761,1904983,0,0,0,20,0,0.05,1,1
1827761,1908237,0,0,0,297,0,0.25,1,0
1827761,1908259,1,0.345976256,0.033333333,220,0.055555556,0.5,2,0
1827761,1911740,0,0,0,66,0,0.333333333,1,0
1827761,1912921,1,0.345976256,0.043478261,143,0.055555556,0.5,2,0
1827761,1916935,0,0,0,99,0,0.333333333,1,0
1827761,1971190,1,0.402429604,0.076923077,33,0.083333333,0.5,2,0
1827761,1976079,1,0.345976256,0.058823529,77,0.055555556,0.5,0,0
1827761,1982087,1,0.402429604,0.052631579,99,0.083333333,0.5,2,0
1827761,1985460,1,0.513898342,0.090909091,11,0.142857143,0.5,0,0
1827778,1832844,3,1.550515735,0.5,20,0.433333333,0.5,0,0
1827778,1839759,2,0.947981872,0.285714286,18,0.243589744,1,3,1
1827778,1839797,3,1.361674482,0.428571429,25,0.333333333,0.5,6,0
1827778,1851292,2,1.116221253,0.142857143,39,0.333333333,1,3,1
1827778,1884391,0,0,0,100,0,0.25,0,0
1827778,1884884,0,0,0,25,0,0.333333333,0,0
1827778,1885253,0,0,0,80,0,0.25,0,0
1827778,1885472,1,0.369269373,0.083333333,40,0.066666667,0.5,0,0
1827778,1885879,1,0.369269373,0.111111111,25,0.066666667,0.5,0,0
1827778,1886302,1,0.369269373,0.076923077,45,0.066666667,0.5,0,0
1827778,1894536,1,0.369269373,0.166666667,10,0.066666667,0.5,2,0
1827778,1895537,2,1.820478453,0.5,9,0.666666667,1,4,1
1827778,1896620,0,0,0,45,0,0.333333333,0,0
1827778,1910497,0,0,0,30,0,0.333333333,0,0
1827778,1955525,3,1.361674482,0.428571429,25,0.333333333,0.5,4,0
1827823,1843957,1,1.442695041,0.333333333,4,0.5,1,4,1
1827892,1836848,2,0.757846363,0.153846154,56,0.142857143,0.5,0,0
1827892,1840233,0,0,0,63,0,0.333333333,0,0
1827892,1844739,1,0.417032391,0.1,28,0.090909091,0.5,2,0
1827892,1852953,1,0.417032391,0.1,28,0.090909091,0.5,0,0
1827892,1882320,0,0,0,21,0,0.333333333,0,0
1827892,1882974,1,0.36067376,0.047619048,105,0.0625,0.5,0,0
1827892,1889932,0,0,0,21,0,0.25,0,0
1827892,1891585,1,0.36067376,0.083333333,42,0.0625,0.5,0,0
1827892,1892539,2,0.757846363,0.125,77,0.142857143,0.5,0,0
1827892,1896010,0,0,0,140,0,0.25,0,0
1827892,1899914,1,0.36067376,0.0625,70,0.0625,0.5,0,0
1827892,1900923,1,0.36067376,0.1,28,0.0625,0.5,0,0
1827892,1903065,2,0.757846363,0.1,105,0.142857143,0.5,0,0
1827892,1905808,0,0,0,49,0,0.25,0,0
1827892,1947977,1,0.36067376,0.111111111,21,0.0625,0.5,0,0
1827892,1964701,0,0,0,14,0,0.333333333,0,0
1827892,1970043,0,0,0,7,0,0.25,0,0
1827918,1883098,0,0,0,50,0,0.333333333,0,0
1827918,1893054,1,0.378923182,0.125,20,0.071428571,0.5,0,0
1827918,1893110,1,0.455119613,0.090909091,35,0.111111111,0.5,2,0
1827918,1901317,1,0.910239227,0.333333333,4,0.333333333,1,1,1
1827918,1904350,1,0.455119613,0.125,14,0.111111111,1,0,1
1827918,1910440,1,0.455119613,0.090909091,35,0.111111111,0.5,0,0
1827918,1916324,1,0.378923182,0.076923077,45,0.071428571,0.5,0,0
1827918,1920204,1,0.378923182,0.1,30,0.071428571,0.5,0,0
1827942,1828592,2,0.783578352,0.2,35,0.158730159,0.5,0,0
1827942,1842225,2,0.783578352,0.095238095,90,0.158730159,0.5,0,0
1827942,1843621,0,0,0,80,0,0.333333333,0,0
1827942,1846117,2,1.820478453,0.5,9,0.666666667,1,0,1
1827942,1848024,0,0,0,100,0,0.333333333,0,0
1827942,1852882,1,0.455119613,0.055555556,70,0.111111111,0.5,0,0
1827942,1852893,1,0.455119613,0.1,30,0.111111111,0.5,0,0
1827942,1854289,2,0.783578352,0.2,35,0.158730159,0.5,1,0
1827942,1895827,0,0,0,325,0,0.25,0,0
1827942,1899222,0,0,0,130,0,0.25,0,0
1827942,1908006,1,0.455119613,0.0625,60,0.111111111,0.5,0,0
1827942,1915971,0,0,0,25,0,0.25,1,0
1827942,1916277,0,0,0,18,0,0,0,1
1827942,1928142,0,0,0,95,0,0.333333333,0,0
1827942,1966712,1,0.328458739,0.071428571,50,0.047619048,0.5,0,0
1827942,1971846,1,0.328458739,0.05,80,0.047619048,0.5,0,0
1827943,1828058,2,1.820478453,0.222222222,24,0.666666667,1,0,1
1827943,1830458,0,0,0,112,0,0.333333333,0,0
1827943,1845249,0,0,0,24,0,0,0,1
1827943,1855639,0,0,0,406,0,0.25,0,0
1827943,1859738,0,0,0,728,0,0.333333333,0,0
1827943,1885523,0,0,0,224,0,0.25,0,0
1827943,1885625,0,0,0,504,0,0.25,0,0
1827943,1886574,0,0,0,420,0,0.25,0,0
1827943,1886875,1,1.442695041,0.071428571,14,0.5,0.5,0,0
1827943,1887515,0,0,0,196,0,0.25,0,0
1827943,1887724,0,0,0,98,0,0.333333333,0,0
1827943,1888343,0,0,0,294,0,0.25,0,0
1827943,1889674,0,0,0,140,0,0.333333333,0,0
1827943,1890122,0,0,0,322,0,0.25,0,0
1827943,1892003,0,0,0,84,0,0.25,0,0
1827943,1894525,0,0,0,350,0,0.25,0,0
1827943,1895758,0,0,0,336,0,0.25,0,0
1827943,1898192,0,0,0,112,0,0.25,0,0
1827943,1902065,1,1.442695041,0.071428571,26,0.5,1,2,1
1827943,1903083,0,0,0,16,0,0,0,1
1827943,1905207,0,0,0,462,0,0.25,0,0
1827943,1905277,0,0,0,266,0,0.333333333,0,0
