id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1827918,1901317,1,1.442695041,0.333333333,4,0.5,1,1,1
1827918,1904350,1,0.455119613,0.142857143,12,0.111111111,1,0,1
1827918,1910440,1,0.455119613,0.090909091,35,0.111111111,0.5,0,0
1827918,1912199,0,0,0,10,0,0.333333333,0,0
1827918,1920204,1,0.389871245,0.1,30,0.076923077,0.5,0,0
1828086,1850059,1,0.434294482,0.111111111,24,0.1,0.5,0,0
1828086,1886127,4,2.485339738,0.666666667,25,0.8,1,10,1
1828086,1937716,1,0.434294482,0.111111111,24,0.1,0.5,4,0
1828369,1884271,1,0.513898342,0.0625,60,0.142857143,0.5,1,0
1828369,1884829,1,0.513898342,0.1,30,0.142857143,0.5,0,0
1828369,1905954,0,0,0,9,0,0,0,1
1828369,1906672,0,0,0,30,0,0.333333333,0,0
1828369,1909639,2,1.820478453,0.5,9,0.666666667,1,0,1
1828369,1912413,0,0,0,45,0,0.333333333,1,0
1828369,1914074,0,0,0,20,0,0.333333333,0,0
1828369,1955727,0,0,0,15,0,0.25,0,0
1828369,1957518,1,0.513898342,0.142857143,15,0.142857143,0.5,1,0
1828410,1965584,2,1.027796685,0.333333333,12,0.285714286,0.5,3,0
1828653,1837864,1,0.417032391,0.043478261,128,0.090909091,0.5,0,0
1828653,1913886,0,0,0,80,0,0.333333333,0,0
1828653,1915671,0,0,0,96,0,0.333333333,0,0
1828653,1922850,1,0.369269373,0.043478261,128,0.066666667,0.5,2,0
1828653,1922856,1,0.369269373,0.035714286,208,0.066666667,0.5,2,0
1828653,1923345,0,0,0,64,0,0.333333333,1,0
1828653,1927155,1,0.369269373,0.04,160,0.066666667,0.5,2,0
1828653,1927223,1,0.369269373,0.045454545,112,0.066666667,0.5,2,0
1828653,1927755,0,0,0,128,0,0.333333333,1,0
1828653,1938562,0,0,0,80,0,0.333333333,1,0
1828653,1943129,0,0,0,64,0,0.333333333,0,0
1828653,1975954,1,0.417032391,0.055555556,48,0.090909091,0.5,0,0
1828659,1847840,7,3.883995644,0.411764706,128,1.153113553,1,8,1
1828659,1847845,7,3.854798159,0.5,104,1.138690476,1,8,1
1828659,1847850,2,0.779742491,0.222222222,28,0.153846154,0.5,4,1
1828659,1891781,3,1.24229984,0.25,54,0.274621212,0.5,0,0
1828659,1895368,4,1.914975767,0.5,35,0.496703297,1,5,1
1828659,1900088,2,0.684189213,0.117647059,90,0.107954545,0.5,4,0
1828659,1917784,2,0.684189213,0.133333333,72,0.107954545,0.5,4,0
1828659,1920465,1,0.323515453,0.076923077,45,0.045454545,0.5,2,0
1828659,1921353,2,0.684189213,0.166666667,45,0.107954545,0.5,3,0
1828659,1931391,2,0.684189213,0.166666667,45,0.107954545,0.5,4,0
1828659,1935256,1,0.323515453,0.090909091,27,0.045454545,0.5,2,0
1828659,1940513,1,0.323515453,0.076923077,45,0.045454545,0.5,3,0
1828659,1987885,3,1.24229984,0.3,36,0.274621212,0.5,4,0
1828662,1829694,1,0.333808201,0.142857143,16,0.05,0.5,0,0
1828662,1830688,1,0.378923182,0.037037037,96,0.071428571,0.5,0,0
1828662,1830866,1,0.378923182,0.055555556,60,0.071428571,0.5,0,0
1828662,1830920,2,0.667616401,0.111111111,64,0.1,0.5,0,0
1828662,1831829,0,0,0,32,0,0.25,0,0
1828662,1838501,1,0.333808201,0.125,20,0.05,0.5,0,0
